,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
743,0.637,0.73,5.0,-5.38,0.0,0.0874,0.323,0.0,0.0982,0.732,93.867,219000.0,4.0,2
744,0.686,0.688,6.0,-4.981,0.0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,212373.0,4.0,2
745,0.72,0.668,9.0,-7.928,1.0,0.0269,0.0652,0.00664,0.0789,0.768,123.007,280027.0,4.0,0
746,0.616,0.91,0.0,-3.004,1.0,0.0386,0.0459,0.0,0.343,0.693,144.072,252040.0,4.0,1
747,0.767,0.881,9.0,-3.988,1.0,0.0301,0.00133,0.000139,0.0551,0.961,130.018,209800.0,4.0,0
748,0.606,0.591,0.0,-7.228,0.0,0.087,0.0756,0.0,0.328,0.477,95.802,252973.0,4.0,2
749,0.906,0.583,8.0,-7.721,0.0,0.317,0.0569,0.0,0.126,0.829,129.056,292373.0,4.0,2
750,0.457,0.719,4.0,-3.921,0.0,0.0323,0.191,0.0,0.228,0.168,142.034,240493.0,4.0,2
751,0.224,0.275,9.0,-18.664,1.0,0.0511,0.988,0.929,0.102,0.587,132.163,191019.0,4.0,4
752,0.762,0.754,0.0,-3.425,0.0,0.046,0.00022,0.0665,0.146,0.715,129.026,151983.0,4.0,2
753,0.578,0.866,1.0,-3.804,1.0,0.0619,0.00701,0.0,0.257,0.619,128.038,199080.0,4.0,1
754,0.748,0.735,8.0,-8.692,1.0,0.0903,0.47,1.09e-05,0.0851,0.854,150.04,203653.0,4.0,0
755,0.709,0.891,0.0,-3.688,1.0,0.0528,0.00144,0.0,0.034,0.886,141.04,214387.0,4.0,0
756,0.686,0.789,8.0,-4.713,0.0,0.23,0.0125,0.0147,0.142,0.72,172.976,194213.0,4.0,2
757,0.806,0.721,10.0,-5.167,0.0,0.215,0.197,0.0,0.209,0.781,94.967,238333.0,4.0,2
758,0.601,0.00937,11.0,-24.605,1.0,0.12,0.995,0.923,0.0932,0.719,95.305,66132.0,4.0,4
759,0.701,0.724,0.0,-5.751,0.0,0.145,0.267,0.0,0.0867,0.425,132.035,237053.0,4.0,2
760,0.684,0.606,5.0,-7.268,0.0,0.0504,0.17,0.0,0.058,0.723,127.901,275107.0,4.0,2
761,0.496,0.857,0.0,-3.313,1.0,0.0649,0.0622,0.0,0.0495,0.619,167.144,223813.0,4.0,1
762,0.664,0.351,0.0,-12.136,1.0,0.118,0.226,2.38e-06,0.106,0.816,113.204,254147.0,5.0,1
763,0.162,0.786,7.0,-2.353,1.0,0.038,0.0374,0.0,0.143,0.138,161.192,239907.0,3.0,4
764,0.643,0.871,1.0,-2.734,0.0,0.118,0.491,0.0,0.29,0.452,121.569,185187.0,4.0,2
765,0.342,0.664,9.0,-6.912,0.0,0.117,0.0416,0.0,0.15,0.319,73.05,234613.0,4.0,2
766,0.423,0.94,1.0,-4.012,0.0,0.0635,0.00166,0.0,0.178,0.505,149.934,206520.0,4.0,2
767,0.697,0.629,9.0,-5.757,1.0,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,267413.0,4.0,3
768,0.744,0.697,11.0,-5.063,0.0,0.197,0.0106,0.0,0.0842,0.767,149.28,247413.0,4.0,2
769,0.291,0.934,0.0,-8.238,1.0,0.17,0.0197,0.000707,0.833,0.244,80.602,209907.0,4.0,1
770,0.671,0.82,0.0,-5.796,1.0,0.048,0.0194,0.0133,0.361,0.685,122.361,187733.0,4.0,0
771,0.451,0.939,5.0,-2.82,0.0,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416,204200.0,4.0,2
772,0.758,0.642,7.0,-8.128,0.0,0.221,0.0745,0.0,0.191,0.701,142.078,268067.0,4.0,2
773,0.727,0.71,4.0,-6.142,1.0,0.0742,0.0104,0.0,0.107,0.378,81.995,287480.0,4.0,3
774,0.704,0.854,10.0,-5.477,0.0,0.183,0.0185,0.0,0.148,0.688,92.988,242587.0,4.0,2
775,0.463,0.642,1.0,-4.474,1.0,0.34,0.314,0.0,0.0686,0.339,83.389,189893.0,4.0,1
776,0.775,0.731,8.0,-5.446,1.0,0.134,0.189,0.0,0.129,0.821,131.105,256427.0,4.0,0
777,0.568,0.608,8.0,-4.275,1.0,0.56,0.414,0.0,0.121,0.577,79.923,217613.0,4.0,1
778,0.67,0.559,2.0,-5.768,1.0,0.0595,0.38,1.28e-06,0.0939,0.567,146.987,197803.0,4.0,3
779,0.88,0.438,0.0,-7.562,1.0,0.248,0.0147,0.0,0.0907,0.714,90.02,324907.0,4.0,1
780,0.7,0.607,5.0,-6.804,1.0,0.0359,0.197,0.00173,0.272,0.774,126.045,240547.0,4.0,0
781,0.63,0.782,8.0,-5.44,0.0,0.132,0.0828,0.0,0.034,0.418,140.144,247947.0,4.0,2
782,0.916,0.849,3.0,-5.034,0.0,0.0639,0.166,0.000193,0.0859,0.974,121.002,255773.0,4.0,2
783,0.733,0.744,1.0,-3.51,1.0,0.0553,0.0772,0.0,0.341,0.529,92.515,241133.0,4.0,1
784,0.803,0.851,7.0,-2.429,1.0,0.0357,0.00485,0.000358,0.0577,0.881,113.996,211080.0,4.0,0
785,0.72,0.744,1.0,-6.938,0.0,0.12,0.237,0.0,0.255,0.619,78.953,243773.0,4.0,2
786,0.859,0.681,1.0,-6.247,1.0,0.0549,0.34,0.000161,0.213,0.852,121.243,444333.0,4.0,3
787,0.781,0.804,7.0,-5.439,1.0,0.0499,0.0146,0.306,0.054,0.919,127.997,332827.0,4.0,0
788,0.772,0.59,6.0,-6.957,1.0,0.183,0.0917,0.0,0.101,0.743,83.998,238267.0,4.0,1
789,0.723,0.644,11.0,-6.863,0.0,0.222,0.00308,0.0,0.352,0.645,144.09,261027.0,4.0,2
790,0.537,0.937,0.0,-4.543,1.0,0.0523,0.00102,0.035,0.0917,0.324,124.938,198567.0,4.0,0
791,0.506,0.799,1.0,-6.58,1.0,0.38,0.0791,0.0,0.0929,0.461,120.405,236080.0,5.0,1
792,0.491,0.593,0.0,-5.975,1.0,0.0255,0.098,0.0,0.257,0.328,144.142,231760.0,4.0,3
793,0.405,0.721,1.0,-6.97,1.0,0.283,0.329,0.0,0.252,0.815,92.854,280680.0,4.0,1
794,0.794,0.777,1.0,-3.696,0.0,0.0813,0.0982,0.0,0.202,0.706,160.022,173040.0,4.0,2
795,0.344,0.921,2.0,-3.049,1.0,0.0459,0.00143,1.13e-05,0.38,0.396,126.766,235693.0,4.0,1
796,0.755,0.763,8.0,-4.328,1.0,0.0501,0.0513,0.0,0.0326,0.696,114.992,218053.0,4.0,0
797,0.67,0.909,11.0,-4.95,0.0,0.067,0.0365,0.00407,0.11,0.544,124.461,235173.0,4.0,2
798,0.443,0.853,6.0,-3.885,1.0,0.0361,0.00217,1.77e-06,0.198,0.338,143.986,255652.0,4.0,3
799,0.626,0.906,0.0,-4.334,1.0,0.0403,0.00128,8.52e-06,0.137,0.346,118.035,232947.0,4.0,0
800,0.918,0.609,10.0,-5.64,0.0,0.0791,0.0928,0.0,0.139,0.304,128.008,231400.0,4.0,2
801,0.699,0.76,5.0,-3.173,1.0,0.0677,0.00223,0.0,0.132,0.696,129.996,179640.0,4.0,0
802,0.697,0.467,9.0,-7.536,1.0,0.0715,0.248,0.0,0.0941,0.572,82.082,229413.0,4.0,3
803,0.641,0.552,1.0,-5.423,0.0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,254524.0,4.0,2
804,0.657,0.604,8.0,-6.006,1.0,0.0296,0.0361,0.0,0.102,0.0779,118.042,184400.0,4.0,3
805,0.673,0.683,1.0,-5.693,1.0,0.115,0.522,0.0,0.235,0.713,171.86,232000.0,4.0,3
806,0.662,0.693,3.0,-4.298,1.0,0.0698,0.134,0.0,0.145,0.655,86.009,252120.0,4.0,0
807,0.632,0.518,6.0,-6.126,1.0,0.0313,0.107,0.0,0.354,0.427,90.007,249147.0,4.0,0
808,0.486,0.617,5.0,-7.115,0.0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373.0,4.0,2
809,0.643,0.623,6.0,-7.605,0.0,0.0391,0.0316,0.0,0.405,0.436,90.486,237440.0,4.0,2
810,0.542,0.905,9.0,-5.653,1.0,0.054,0.00172,0.0104,0.136,0.374,153.398,203347.0,4.0,1
811,0.55,0.917,0.0,-3.159,1.0,0.0638,0.00428,0.0,0.197,0.601,126.115,177827.0,4.0,1
812,0.835,0.669,6.0,-5.582,0.0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080.0,4.0,2
813,0.447,0.848,2.0,-6.175,1.0,0.222,0.033,7.46e-05,0.65,0.485,172.253,205200.0,4.0,1
814,0.693,0.729,0.0,-2.99,1.0,0.378,0.171,0.0,0.07,0.521,117.848,284733.0,4.0,1
815,0.763,0.803,1.0,-3.713,1.0,0.0351,0.0709,0.285,0.348,0.561,103.04,229640.0,3.0,4
816,0.929,0.563,9.0,-7.428,1.0,0.49,0.000592,0.0,0.244,0.353,129.957,213885.0,4.0,1
817,0.534,0.87,11.0,-3.078,0.0,0.0425,0.000334,0.0,0.241,0.462,126.019,215160.0,4.0,2
818,0.276,0.715,0.0,-5.356,1.0,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760.0,4.0,3
819,0.672,0.82,11.0,-4.456,1.0,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573.0,4.0,0
820,0.619,0.84,1.0,-5.167,1.0,0.0382,0.0334,0.0,0.183,0.44,139.043,212653.0,4.0,0
821,0.707,0.813,11.0,-4.515,0.0,0.0571,0.0863,0.0,0.168,0.722,124.921,238627.0,4.0,2
822,0.829,0.857,8.0,-4.194,0.0,0.152,0.26,0.0,0.415,0.586,137.979,240747.0,4.0,2
823,0.736,0.74,0.0,-2.18,1.0,0.0786,0.515,0.0,0.0468,0.803,140.141,221933.0,4.0,0
824,0.439,0.808,1.0,-6.881,1.0,0.346,0.00305,0.0,0.439,0.487,82.962,207000.0,4.0,1
825,0.557,0.8,10.0,-8.477,1.0,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373.0,4.0,0
826,0.644,0.939,11.0,-3.486,0.0,0.0456,0.157,0.0,0.233,0.861,106.031,208107.0,4.0,2
827,0.498,0.862,7.0,-6.02,0.0,0.0589,0.000313,0.00941,0.352,0.47,128.034,192294.0,4.0,2
828,0.714,0.665,4.0,-7.736,0.0,0.0509,0.0996,0.0,0.226,0.842,78.515,204733.0,4.0,2
829,0.636,0.849,0.0,-7.075,1.0,0.106,0.0438,0.0,0.372,0.917,156.036,175493.0,4.0,0
830,0.375,0.862,11.0,-3.363,0.0,0.255,0.071,0.0,0.211,0.478,159.841,338853.0,4.0,2
831,0.753,0.931,2.0,-4.922,1.0,0.0652,0.00994,0.00696,0.234,0.767,113.029,189693.0,4.0,0
832,0.7,0.864,7.0,-3.629,1.0,0.0283,0.0212,0.0,0.0956,0.887,102.997,297587.0,4.0,0
833,0.949,0.79,8.0,-5.957,1.0,0.0756,0.00437,0.0,0.0816,0.807,117.002,246053.0,4.0,0
834,0.583,0.786,2.0,-3.142,0.0,0.0301,0.0208,0.0,0.188,0.573,123.055,258827.0,4.0,2
835,0.315,0.296,5.0,-13.262,1.0,0.0315,0.771,0.0,0.702,0.435,173.509,263573.0,4.0,4
836,0.667,0.954,2.0,-3.462,1.0,0.0817,0.0296,0.0,0.331,0.807,114.03,175093.0,4.0,0
837,0.573,0.712,0.0,-5.976,1.0,0.0732,0.0572,0.0,0.167,0.346,140.012,259720.0,4.0,3
838,0.592,0.263,4.0,-14.029,0.0,0.0568,0.845,5.68e-06,0.127,0.109,76.366,238520.0,4.0,4
839,0.671,0.685,11.0,-5.762,0.0,0.05,0.00165,0.0,0.398,0.368,118.449,245680.0,4.0,2
840,0.68,0.687,9.0,-6.162,0.0,0.0709,0.0161,0.0,0.261,0.467,150.053,249533.0,4.0,2
841,0.466,0.759,8.0,-4.978,0.0,0.199,0.0521,0.0,0.0587,0.328,160.033,264373.0,4.0,2
842,0.729,0.658,10.0,-3.386,0.0,0.225,0.0506,0.0,0.0693,0.551,140.043,250667.0,3.0,4
843,0.721,0.88,9.0,-3.896,0.0,0.0454,0.191,0.0,0.0769,0.655,110.021,202907.0,4.0,2
844,0.706,0.841,7.0,-3.956,1.0,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227.0,4.0,0
845,0.829,0.428,0.0,-9.469,1.0,0.0831,0.056,0.00413,0.137,0.45,148.075,299333.0,4.0,3
846,0.637,0.73,5.0,-5.38,0.0,0.0874,0.323,0.0,0.0982,0.732,93.867,219000.0,4.0,2
847,0.425,0.0693,0.0,-22.044,0.0,0.0609,0.995,0.944,0.138,0.115,74.493,158750.0,4.0,4
848,0.62,0.712,9.0,-6.434,1.0,0.1,0.228,3.39e-06,0.0561,0.83,170.234,268600.0,4.0,1
849,0.512,0.864,7.0,-4.146,1.0,0.0338,0.000821,0.0,0.0982,0.527,138.018,222827.0,4.0,1
850,0.663,0.624,7.0,-6.923,0.0,0.0324,0.000939,0.888,0.0666,0.63,126.024,450912.0,4.0,4
851,0.674,0.695,6.0,-8.636,0.0,0.278,0.0387,0.00202,0.194,0.773,151.486,221840.0,4.0,2
852,0.767,0.881,9.0,-3.988,1.0,0.0301,0.00133,0.000139,0.0551,0.961,130.018,209800.0,4.0,0
853,0.692,0.911,9.0,-5.098,0.0,0.177,0.015,7.71e-05,0.112,0.8,138.975,190453.0,4.0,2
854,0.57,0.664,0.0,-4.718,0.0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,213520.0,4.0,2
855,0.224,0.275,9.0,-18.664,1.0,0.0511,0.988,0.929,0.102,0.587,132.163,191019.0,4.0,4
856,0.618,0.955,4.0,-3.836,1.0,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,179947.0,4.0,1
857,0.572,0.822,11.0,-6.015,0.0,0.361,0.207,0.0,0.359,0.472,94.812,289000.0,4.0,2
858,0.711,0.753,4.0,-6.461,0.0,0.0766,0.028,2.96e-05,0.152,0.588,126.051,234360.0,4.0,2
859,0.878,0.746,11.0,-4.281,1.0,0.0451,0.0476,0.0,0.154,0.792,111.996,204093.0,4.0,0
860,0.534,0.393,11.0,-7.813,1.0,0.0292,0.00479,0.0107,0.107,0.0641,110.007,290360.0,4.0,3
861,0.699,0.699,8.0,-5.564,0.0,0.0737,0.358,0.0,0.0912,0.611,94.977,206413.0,4.0,2
862,0.65,0.761,9.0,-6.065,0.0,0.0345,0.00317,0.0,0.0855,0.268,137.621,321293.0,4.0,2
863,0.33,0.58,1.0,-7.875,0.0,0.0374,0.0614,0.00129,0.115,0.11,76.093,222653.0,4.0,2
864,0.645,0.984,4.0,-7.051,1.0,0.0508,0.164,0.00701,0.164,0.553,144.954,176453.0,4.0,0
865,0.584,0.7,6.0,-4.251,1.0,0.0506,0.512,2.43e-05,0.13,0.549,163.953,234173.0,4.0,3
866,0.444,0.708,4.0,-5.926,0.0,0.126,0.0419,0.0,0.0775,0.26,105.412,255413.0,5.0,1
867,0.396,0.451,0.0,-7.109,1.0,0.0362,0.177,0.0,0.103,0.358,169.518,183600.0,4.0,3
868,0.605,0.629,10.0,-5.051,1.0,0.0279,0.437,0.0,0.097,0.308,99.894,241373.0,4.0,3
869,0.639,0.976,1.0,-5.503,1.0,0.354,0.0213,0.0,0.0856,0.354,147.99,148187.0,4.0,1
870,0.738,0.983,5.0,-4.374,0.0,0.0852,0.0376,5.98e-06,0.183,0.957,92.998,235760.0,4.0,2
871,0.756,0.612,5.0,-4.371,1.0,0.0317,0.0659,0.0,0.274,0.452,111.572,218400.0,4.0,0
872,0.76,0.524,1.0,-7.67,0.0,0.0323,0.0542,0.5,0.112,0.112,119.603,270307.0,4.0,4
873,0.532,0.935,0.0,-4.798,1.0,0.0619,0.00133,8.37e-06,0.106,0.309,128.025,241960.0,4.0,0
874,0.769,0.638,11.0,-5.054,1.0,0.216,0.0902,0.0,0.0857,0.782,115.007,212107.0,4.0,1
875,0.575,0.686,1.0,-6.008,1.0,0.319,0.296,0.0,0.617,0.926,172.167,204040.0,4.0,1
876,0.723,0.322,8.0,-9.702,1.0,0.0341,0.014,0.0,0.119,0.0406,90.063,267867.0,4.0,3
877,0.826,0.694,7.0,-7.862,1.0,0.0315,0.316,0.0285,0.074,0.852,123.932,217427.0,4.0,0
878,0.81,0.755,0.0,-6.408,1.0,0.199,0.291,0.0,0.0857,0.625,130.991,246573.0,4.0,1
879,0.766,0.692,1.0,-4.672,1.0,0.0289,0.0825,0.0,0.0384,0.691,102.028,205160.0,4.0,0
880,0.648,0.801,5.0,-7.24,0.0,0.167,0.154,0.0,0.339,0.807,78.946,240760.0,4.0,2
881,0.687,0.71,9.0,-5.84,1.0,0.0522,0.0283,3.71e-06,0.0689,0.886,79.235,216880.0,4.0,0
882,0.649,0.515,10.0,-8.869,0.0,0.0486,0.0018,0.0,0.0773,0.0766,89.828,273827.0,4.0,2
883,0.923,0.795,11.0,-3.61,0.0,0.117,0.0394,0.000565,0.101,0.588,123.021,242133.0,4.0,2
884,0.712,0.911,5.0,-3.866,0.0,0.0445,0.689,8.02e-06,0.107,0.85,117.533,196053.0,4.0,2
885,0.566,0.766,2.0,-5.036,1.0,0.0399,0.431,0.0,0.101,0.547,168.005,233467.0,4.0,3
886,0.638,0.656,5.0,-5.886,1.0,0.0357,0.188,0.0,0.146,0.225,104.036,262467.0,4.0,3
887,0.775,0.641,1.0,-6.718,1.0,0.038,0.0327,0.0,0.18,0.305,119.974,243013.0,4.0,3
888,0.492,0.859,4.0,-4.274,1.0,0.0332,0.0659,0.0,0.0756,0.251,92.474,223853.0,4.0,0
889,0.288,0.18,7.0,-10.987,1.0,0.0403,0.905,0.0,0.159,0.202,88.054,346397.0,3.0,4
890,0.495,0.878,6.0,-3.266,0.0,0.0361,0.00027,9.02e-05,0.07,0.825,193.947,182120.0,4.0,2
891,0.793,0.859,0.0,-3.774,1.0,0.0332,0.266,0.000356,0.133,0.964,129.911,219920.0,4.0,0
892,0.715,0.796,4.0,-4.889,0.0,0.0534,0.0284,0.0,0.0658,0.431,129.04,218707.0,4.0,2
893,0.458,0.445,9.0,-8.391,0.0,0.361,0.64,0.0,0.118,0.447,82.82,220053.0,5.0,1
894,0.707,0.724,11.0,-3.887,0.0,0.051,0.0448,0.0,0.072,0.659,108.984,250107.0,4.0,2
895,0.672,0.766,11.0,-5.018,1.0,0.35,0.073,0.0,0.0567,0.381,148.123,320893.0,4.0,1
896,0.694,0.661,7.0,-4.847,1.0,0.118,0.00188,0.0,0.676,0.702,82.48,244627.0,4.0,1
897,0.592,0.809,7.0,-5.433,1.0,0.0326,0.0108,0.0,0.213,0.629,127.995,222172.0,4.0,1
898,0.756,0.829,11.0,-3.973,1.0,0.0682,0.003,3.46e-05,0.0578,0.504,120.163,245520.0,4.0,0
899,0.356,0.966,7.0,-4.13,0.0,0.0825,0.000262,0.148,0.192,0.215,173.992,313347.0,4.0,2
900,0.744,0.766,0.0,-6.375,1.0,0.0265,0.0873,0.0,0.509,0.61,127.966,289133.0,4.0,1
901,0.851,0.806,4.0,-4.62,1.0,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200.0,4.0,0
902,0.407,0.114,9.0,-25.778,1.0,0.0499,0.989,0.943,0.0985,0.0614,114.752,210584.0,4.0,4
903,0.813,0.627,11.0,-5.018,0.0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853.0,4.0,2
904,0.72,0.672,7.0,-6.852,1.0,0.0551,0.009,0.0,0.232,0.705,124.986,204640.0,4.0,0
905,0.626,0.79,2.0,-4.302,1.0,0.0311,0.135,3.97e-06,0.0989,0.416,119.082,235767.0,4.0,0
906,0.735,0.65,6.0,-5.815,0.0,0.0737,0.161,0.21,0.109,0.122,122.048,209600.0,4.0,2
907,0.542,0.905,9.0,-5.653,1.0,0.054,0.00172,0.0104,0.136,0.374,153.398,203347.0,4.0,1
908,0.871,0.701,5.0,-5.594,0.0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,198440.0,4.0,2
909,0.398,0.705,5.0,-7.07,0.0,0.0756,0.204,5.13e-05,0.443,0.635,111.487,145668.0,4.0,2
910,0.632,0.924,1.0,-1.802,1.0,0.29,0.281,0.0,0.263,0.441,86.844,267520.0,4.0,1
911,0.64,0.957,8.0,-2.336,1.0,0.0741,0.0431,0.0,0.0789,0.692,134.992,178013.0,4.0,0
912,0.652,0.698,10.0,-4.667,0.0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067.0,4.0,2
913,0.727,0.68,2.0,-4.498,1.0,0.0286,0.0101,0.0,0.0821,0.728,132.012,212507.0,4.0,0
914,0.395,0.922,1.0,-2.176,1.0,0.375,0.19,0.0,0.134,0.558,162.361,257690.0,4.0,1
915,0.758,0.712,7.0,-3.781,1.0,0.112,0.0185,0.0,0.0677,0.795,149.998,193387.0,4.0,0
916,0.492,0.81,7.0,-5.315,1.0,0.0847,0.0416,0.00379,0.117,0.245,149.954,251840.0,4.0,3
917,0.276,0.715,0.0,-5.356,1.0,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760.0,4.0,3
918,0.516,0.764,2.0,-6.223,1.0,0.0366,0.0717,0.0,0.115,0.376,148.021,224693.0,4.0,0
919,0.822,0.739,1.0,-4.541,0.0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,241933.0,4.0,2
920,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124.0,4.0,0
921,0.268,0.742,5.0,-4.939,1.0,0.0355,0.0518,0.0,0.626,0.416,159.779,321093.0,4.0,1
922,0.375,0.862,11.0,-3.363,0.0,0.255,0.071,0.0,0.211,0.478,159.841,338853.0,4.0,2
923,0.722,0.338,1.0,-11.959,0.0,0.104,0.394,5.43e-06,0.11,0.587,112.013,137143.0,4.0,2
924,0.452,0.563,4.0,-6.607,1.0,0.0272,0.144,0.0,0.143,0.209,137.715,267653.0,3.0,4
925,0.82,0.882,9.0,-6.95,1.0,0.0382,0.224,0.0374,0.129,0.935,135.999,166324.0,4.0,0
926,0.338,0.803,8.0,-5.412,0.0,0.0413,0.0187,0.0,0.136,0.4,151.994,241853.0,4.0,2
927,0.881,0.441,11.0,-6.278,0.0,0.0646,0.48,9.08e-06,0.119,0.804,138.014,221240.0,4.0,2
928,0.68,0.687,9.0,-6.162,0.0,0.0709,0.0161,0.0,0.261,0.467,150.053,249533.0,4.0,2
929,0.85,0.631,1.0,-8.401,1.0,0.227,0.00684,0.000406,0.0679,0.738,126.002,237600.0,4.0,1
930,0.839,0.804,1.0,-2.513,1.0,0.0329,0.0192,0.0,0.331,0.888,122.973,239987.0,4.0,0
931,0.752,0.771,6.0,-5.95,1.0,0.0311,0.00341,1.73e-05,0.0905,0.527,126.02,162213.0,4.0,0
932,0.691,0.853,1.0,-2.528,0.0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,215867.0,4.0,2
933,0.762,0.692,5.0,-3.973,0.0,0.0438,0.113,0.0,0.094,0.397,114.906,208307.0,4.0,2
934,0.717,0.587,4.0,-7.296,0.0,0.0339,0.0192,0.0,0.0523,0.544,129.954,216520.0,4.0,2
935,0.817,0.733,2.0,-6.009,1.0,0.145,0.0152,4.31e-05,0.107,0.833,127.056,237120.0,4.0,0
936,0.52,0.496,5.0,-8.121,1.0,0.0271,0.0234,2.05e-05,0.0905,0.496,138.81,247002.0,4.0,3
937,0.679,0.522,7.0,-5.603,0.0,0.0427,0.297,0.0,0.151,0.445,60.014,226507.0,4.0,2
938,0.493,0.808,5.0,-3.365,0.0,0.0362,0.000235,0.0,0.0983,0.38,117.971,268613.0,4.0,2
939,0.615,0.733,8.0,-4.808,1.0,0.0335,0.152,0.0,0.109,0.796,122.58,244587.0,4.0,0
940,0.673,0.683,1.0,-5.693,1.0,0.115,0.522,0.0,0.235,0.713,171.86,232000.0,4.0,3
941,0.46,0.796,0.0,-4.501,0.0,0.0333,0.00107,0.0,0.106,0.182,100.011,222067.0,4.0,2
942,0.894,0.678,6.0,-5.611,0.0,0.0523,0.00569,2.43e-06,0.317,0.844,105.024,216333.0,4.0,2
943,0.791,0.713,5.0,-3.742,0.0,0.254,0.0163,0.0,0.189,0.514,130.012,192573.0,4.0,2
944,0.718,0.691,4.0,-6.44,1.0,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107.0,4.0,3
945,0.327,0.588,4.0,-6.611,1.0,0.0336,0.0834,0.0,0.104,0.329,161.074,236067.0,4.0,3
946,0.728,0.834,0.0,-5.912,1.0,0.0602,0.0354,0.0208,0.0684,0.199,110.02,308453.0,4.0,3
947,0.623,0.59,4.0,-5.014,1.0,0.028,0.646,0.0,0.295,0.579,137.071,204200.0,4.0,3
948,0.798,0.629,11.0,-6.857,0.0,0.0735,0.00474,2.29e-05,0.324,0.4,130.002,284373.0,4.0,2
949,0.485,0.911,3.0,-5.749,1.0,0.0355,8.67e-05,0.0,0.092,0.568,89.956,249067.0,4.0,0
950,0.739,0.945,0.0,-4.443,0.0,0.0881,0.125,0.0,0.112,0.627,130.018,312987.0,4.0,2
951,0.426,0.584,1.0,-5.293,1.0,0.296,0.0383,0.0,0.188,0.272,193.437,193213.0,4.0,1
952,0.526,0.882,9.0,-4.006,1.0,0.0509,0.0014,0.0,0.144,0.424,144.982,211493.0,4.0,1
953,0.742,0.468,10.0,-5.557,0.0,0.0625,0.0465,0.0,0.826,0.369,86.443,242200.0,4.0,2
954,0.23,0.492,8.0,-5.767,1.0,0.0317,0.568,8.18e-06,0.176,0.262,160.139,256613.0,4.0,4
955,0.615,0.711,11.0,-5.507,1.0,0.0779,0.0444,0.0,0.145,0.711,144.036,221253.0,4.0,0
956,0.531,0.821,2.0,-6.812,1.0,0.0439,0.0701,0.171,0.124,0.34,129.139,230800.0,4.0,0
957,0.541,0.812,4.0,-3.764,1.0,0.0336,0.203,0.0,0.42,0.607,141.056,201627.0,4.0,1
958,0.866,0.857,9.0,-5.894,1.0,0.0664,0.13,0.0017,0.13,0.408,130.049,251440.0,4.0,0
959,0.673,0.614,7.0,-5.426,1.0,0.103,0.0782,0.0,0.139,0.362,176.052,289747.0,4.0,3
960,0.525,0.742,10.0,-5.643,1.0,0.0311,0.0874,0.149,0.117,0.179,117.029,252280.0,4.0,3
961,0.529,0.948,0.0,-3.527,1.0,0.0474,0.258,9.35e-06,0.283,0.65,146.024,238000.0,4.0,1
962,0.63,0.696,10.0,-4.501,1.0,0.0242,0.144,0.0,0.0835,0.491,94.034,261427.0,4.0,0
963,0.605,0.902,10.0,-5.406,0.0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,202587.0,4.0,2
964,0.588,0.877,8.0,-4.78,1.0,0.16,0.00952,0.0,0.171,0.645,155.165,326187.0,4.0,1
965,0.521,0.702,0.0,-5.189,1.0,0.0331,0.189,0.0,0.0962,0.25,127.976,242840.0,4.0,3
966,0.607,0.783,7.0,-4.41,1.0,0.0397,0.000683,0.0,0.0678,0.434,113.172,231173.0,4.0,0
967,0.594,0.874,0.0,-3.716,1.0,0.0815,0.0116,0.0,0.549,0.628,119.964,196413.0,4.0,1
968,0.621,0.923,2.0,-3.124,0.0,0.0321,0.00645,7.28e-05,0.108,0.716,127.973,256213.0,4.0,2
969,0.756,0.612,5.0,-4.371,1.0,0.0317,0.0659,0.0,0.274,0.452,111.572,218400.0,4.0,0
970,0.76,0.524,1.0,-7.67,0.0,0.0323,0.0542,0.5,0.112,0.112,119.603,270307.0,4.0,4
971,0.694,0.825,1.0,-5.986,1.0,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,208067.0,4.0,0
972,0.614,0.797,6.0,-4.896,1.0,0.0314,0.0635,0.0,0.187,0.374,90.946,251533.0,4.0,3
